title,year,status,imdb_id,subtitle_available,estimated_word_count,dialogue_line_count,avg_dialogue_length,longest_monologue_words,unique_character_count,sentiment_mean,sentiment_std,sentiment_peak,exclamation_ratio,question_ratio,profanity_score,vocabulary_richness,avg_sentence_complexity,humor_indicator,romance_indicator,violence_indicator,short_punchy_count,short_punchy_density,rare_proper_noun_count,sentiment_spike
Memento,2000,success,tt0209144,True,9475.0,1229.0,7.709519934906428,20.0,2.0,-0.0039338862634942665,0.10415777576681258,1.0,0.043124491456468676,0.24328722538649308,16.737957969127766,0.23265761577087596,5.129940443963184,0.7439092430723452,2.0457504184489492,8.55495629533197,315.0,0.2563059397884459,155.0,1.0
Primer,2004,success,tt0390384,True,9569.0,1052.0,9.096007604562738,18.0,0.0,8.954279461436708e-05,0.07840070556854538,1.0,0.0038022813688212928,0.27566539923954375,1.371742112482853,0.2908093278463649,6.137908915971777,0.9798157946306093,1.1757789535567313,1.5677052714089752,169.0,0.16064638783269963,164.0,1.0
Moon,2009,success,tt1182345,True,5535.0,884.0,6.26131221719457,19.0,0.0,0.0037113700151030467,0.10096132829002041,1.0,0.02262443438914027,0.23755656108597284,15.174506828528074,0.2955993930197269,4.973045822102426,1.2139605462822458,3.9453717754172986,4.552352048558422,330.0,0.3733031674208145,146.0,1.0
The Man from Earth,2007,success,tt0756683,True,10552.0,1938.0,5.444788441692467,15.0,1.0,-5.457791835500812e-05,0.13424634228268884,1.0,0.023735810113519093,0.16718266253869968,2.7178528962119923,0.3511126210293868,6.383545069570478,1.3589264481059962,2.5479870901987427,2.7178528962119923,744.0,0.38390092879256965,341.0,1.5
Coherence,2013,success,tt2866360,True,11708.0,1695.0,6.9073746312684365,18.0,1.0,-0.005103506784922714,0.10907703123376303,1.0,0.010619469026548672,0.27492625368731566,9.244750861798808,0.20291444688185523,4.627667984189723,1.5669069257286117,6.581009088060169,3.447195236602946,477.0,0.2814159292035398,183.0,1.1666666666666667
Napoleon Dynamite,2004,success,tt0374900,True,5310.0,876.0,6.061643835616438,16.0,1.0,0.014182687555975227,0.1909678323624037,1.0,0.03881278538812785,0.2408675799086758,1.9144862795149968,0.33726866624122526,5.554393305439331,0.6381620931716656,2.2335673261008298,2.5526483726866624,276.0,0.3150684931506849,173.0,1.1428571428571428
Mean Girls,2004,success,tt0377092,True,11714.0,1648.0,7.108009708737864,24.0,1.0,0.00897219016151055,0.14788939459063027,1.0,0.04854368932038835,0.20266990291262135,3.262158956109134,0.26186239620403323,5.922143579373104,1.631079478054567,5.634638196915777,1.1862396204033216,471.0,0.2858009708737864,276.0,1.3333333333333333
American Psycho,2000,success,tt0144084,True,8124.0,1170.0,6.943589743589744,18.0,0.0,-0.0027537218242346447,0.12783510073768242,1.0,0.021367521367521368,0.26324786324786326,9.631490787269682,0.3649497487437186,5.14828897338403,2.931323283082077,3.559463986599665,3.7688442211055273,348.0,0.29743589743589743,347.0,1.1666666666666667
Heathers,1988,success,tt0097493,True,8309.0,1261.0,6.589214908802537,19.0,2.0,-0.003545581770729879,0.12894729703392457,1.0,0.057097541633624106,0.17446471054718476,16.908212560386474,0.34863123993558776,6.242674680691209,1.4090177133655395,5.434782608695652,10.869565217391305,404.0,0.3203806502775575,301.0,1.0
Wet Hot American Summer,2001,success,tt0243655,True,8276.0,1137.0,7.278803869832894,18.0,0.0,0.001930516698481932,0.1245767288582238,1.0,0.1644678979771328,0.2102022867194371,10.49317943336831,0.3045120671563484,4.914489311163895,3.5676810073452256,9.233997901364113,2.308499475341028,334.0,0.2937554969217238,223.0,1.2
Idiocracy,2006,success,tt0387808,True,9041.0,1133.0,7.979699911738747,19.0,0.0,0.005682970554991737,0.09427849504422914,1.0,0.1412180052956752,0.21006178287731686,19.17600151889121,0.29086766660337954,5.142775881683732,0.0,4.746535029428517,2.278336814125688,299.0,0.263901147396293,239.0,1.125
The Boondock Saints,1999,success,tt0144117,True,9723.0,1317.0,7.382687927107061,19.0,0.0,-0.012388191210380678,0.08806844923619395,1.0,0.1609719058466211,0.1852695520121488,35.40903540903541,0.29740101168672595,5.404669260700389,5.4072911215768364,2.7908599337170763,14.477585906157334,381.0,0.28929384965831434,267.0,1.0
The Room,2003,success,tt0077315,True,7420.0,989.0,7.50252780586451,15.0,1.0,0.007225792968967893,0.13652144362482208,1.0,0.028311425682507583,0.12740141557128412,0.0,0.32378580323785805,7.196896217264792,0.0,7.970112079701121,16.43835616438356,242.0,0.24469160768452983,170.0,1.1666666666666667
